"죄종별(1)",죄종별(2),죄종별(3),2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021
"죄종별(1)",죄종별(2),죄종별(3),발생건수 (건),검거건수 (건),발생건수 대비 검거건수 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),불상검거인원 (명),법인체 (개),발생건수 (건),검거건수 (건),발생건수 대비 검거건수 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),불상검거인원 (명),법인체 (개),발생건수 (건),검거건수 (건),발생건수 대비 검거건수 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),불상검거인원 (명),법인체 (개)
"기타범죄",정보통신망이용촉진및정보보호등에관한법률위반(명예훼손),소계,7594,5621,74.0,11135,4745,3692,2698,12,9140,6381,69.8,13738,5920,4507,3311,15,11354,7644,67.3,13788,5846,4073,3869,13
"기타범죄",정보통신망이용촉진및정보보호등에관한법률위반(정보통신망침해등),소계,2469,583,23.6,2615,613,129,1873,9,2857,616,21.6,2934,550,260,2124,5,2312,464,20.1,1494,466,132,896,5
"기타범죄",정보통신망이용촉진및정보보호등에관한법률위반(기타),소계,3563,2134,59.9,4519,1946,865,1708,10,3916,2202,56.2,4713,2019,1010,1684,18,3908,2730,69.9,3621,1753,855,1013,8
"기타범죄",정신건강복지법,소계,17,16,94.1,19,12,7,-,4,10,9,90.0,16,13,3,-,3,9,6,66.7,13,10,3,-,3
"기타범죄",주거침입의죄,소계,17012,12295,72.3,15604,11875,3376,353,4,18210,13227,72.6,16479,12561,3492,426,3,18440,13197,71.6,15391,11815,3454,122,3
"기타범죄",주민등록법,소계,1696,1408,83.0,2412,1155,1030,227,12,2071,1466,70.8,3052,1326,1282,444,6,1469,1112,75.7,1945,883,930,132,8
"기타범죄",주차장법,소계,154,152,98.7,215,149,65,1,5,104,101,97.1,145,95,50,-,6,72,71,98.6,111,74,36,1,10
"기타범죄",집회및시위에관한법률,소계,223,204,91.5,509,384,104,21,1,277,232,83.8,540,374,128,38,-,297,253,85.2,549,392,108,49,-
"기타범죄",채무자회생및파산에관한법률위반,소계,78,65,83.3,116,77,34,5,1,103,88,85.4,160,96,62,2,-,64,57,89.1,118,82,33,3,-
"기타범죄",철도안전법,소계,73,73,100.0,77,73,4,-,1,117,110,94.0,134,117,8,9,-,122,113,92.6,125,112,13,-,-
"기타범죄",청소년보호법,소계,8009,7928,99.0,10134,4685,5387,62,19,7654,7556,98.7,9745,4437,5243,65,28,5009,4923,98.3,6220,3061,3137,22,11
"기타범죄",총포·도검·화약류등의안전관리에관한법률,소계,365,347,95.1,420,392,20,8,7,391,368,94.1,487,434,34,19,9,348,321,92.2,416,382,24,10,3
"기타범죄",축산물위생관리법,소계,221,219,99.1,295,217,78,-,26,124,121,97.6,160,126,34,-,12,160,154,96.2,173,119,51,3,25
"기타범죄",출입국관리법,소계,3843,3667,95.4,4715,2931,1749,35,353,2246,2125,94.6,3737,2312,1383,42,136,1121,1030,91.9,1659,1124,522,13,86
"기타범죄",통신비밀보호법,소계,221,206,93.2,333,189,128,16,-,243,218,89.7,321,177,135,9,2,248,224,90.3,316,179,131,6,20
"기타범죄",특가법(무고),소계,1,2,200.0,6,6,-,-,-,3,2,66.7,4,4,-,-,-,-,-,-,1,1,-,-,-
"기타범죄",특가법(장물),소계,-,-,-,1,1,-,-,-,1,1,100.0,2,2,-,-,-,-,-,-,-,-,-,-,-
"기타범죄",특경법(보고의무),소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"기타범죄",폭력행위등처벌에관한법률위반(기타),소계,6,6,100.0,12,9,2,1,-,6,4,66.7,6,5,1,-,-,8,8,100.0,29,21,8,-,-
"기타범죄",하수도법,소계,66,66,100.0,81,57,23,1,25,68,67,98.5,75,61,13,1,26,60,57,95.0,70,47,21,2,18
"기타범죄",하천법,소계,213,205,96.2,245,212,31,2,9,203,199,98.0,242,209,32,1,7,1781,1774,99.6,215,185,27,3,12
"기타범죄",학원의설립·운영및과외교섭에관한법률,소계,407,403,99.0,438,159,279,-,3,380,376,98.9,444,164,278,2,-,380,370,97.4,388,106,282,-,-
"기타범죄",항만운송사업법,소계,357,357,100.0,29,28,1,-,20,96,96,100.0,15,14,1,-,9,3229,3228,100.0,59,58,1,-,20
"기타범죄",허위감정증거인멸·은닉증인은닉죄,소계,117,89,76.1,215,150,45,20,-,74,51,68.9,146,111,26,9,-,99,59,59.6,188,103,47,38,-
"기타범죄",형사소송법,소계,2,-,-,2,2,-,-,-,7,6,85.7,7,7,-,-,-,2,2,100.0,4,1,3,-,-
"기타범죄",형의실효등에관한법률,소계,12,11,91.7,18,14,3,1,-,5,4,80.0,8,8,-,-,-,8,8,100.0,14,11,2,1,-
"기타범죄",화물자동차운수사업법,소계,2295,2260,98.5,3544,3351,184,9,127,3123,3095,99.1,2178,2059,113,6,82,2996,2978,99.4,1351,1285,64,2,50
"기타범죄",기타,소계,31702,30336,95.7,28669,20382,6704,1583,2081,30088,28806,95.7,25475,18191,6122,1162,2054,30119,28879,95.9,19370,13949,4880,541,1539
